board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,13,3,2,0,0,1,2.4,0,21,2,0,0,0,39.61
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,13,4,4,0,0,3,7.8,0,23,2,0,0,0,63.76
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,13,5,1,0,0,2,1.4,0,20,2,0,0,0,4.0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,13,6,2,0,0,0,0,0,6,2,0,0,0,14.62
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,14,1,0,0,0,0,0,0,12,4,0,0,0,87.04
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,14,3,1,0,0,3,2.4,0,21,2,0,0,0,8.79
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,14,4,6,0,0,8,7.4,0,26,2,0,0,0,27.37
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,14,5,3,0,0,0,0,0,23,2,0,0,0,17.38
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,14,6,2,0,0,0,0,0,5,2,0,0,0,12.89
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,15,1,1,0,0,0,0,0,12,3,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,15,3,9,0,0,6,4.69,0,22,2,0,0,2,14.57
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,15,4,16,0,0,11,2.15,0,31,2,0,0,7,100.7
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,15,5,6,0,0,0,0,0,27,2,0,0,5,122.77
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,16,1,1,0,0,0,0,0,12,3,0,0,1,18.15
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,16,2,0,0,0,0,0,0,14,3,0,0,0,18.25
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,16,3,11,0,0,2,3.58,0,24,2,0,0,2,4.14
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,16,4,18,0,0,7,7.56,0,35,2,0,0,7,47.97
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,16,5,4,0,0,0,0,0,29,2,0,0,2,96.74
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,17,0,0,0,0,0,0,0,7,2,0,0,1,61.36
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,17,3,0,0,0,0,0,0,28,2,0,0,2,116.22
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,17,4,12,12,0,11,21.59,0,43,2,0,0,7,117.38
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,17,5,3,0,0,1,0,0,29,2,0,0,3,50.04
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,18,0,0,0,0,1,0,0,7,2,0,0,2,56.9
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,18,1,1,0,0,0,0,0,12,3,0,0,0,49.95
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,18,2,0,0,0,1,0,0,14,3,0,0,2,55.59
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,18,3,3,0,0,0,0,0,28,2,0,0,3,21.36
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,18,4,36,33,1,15,32.8,0,42,2,0,0,9,105.9
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,18,5,0,0,0,6,6.84,0,27,2,0,0,1,91.39
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,19,0,20,14,0,12,25.06,0,9,2,0,0,1,74.77
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,19,1,14,0,0,4,4.29,0,14,2,0,0,1,64.88
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,19,2,6,0,0,2,3.38,0,16,2,0,0,2,33.12
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,19,3,8,0,0,4,6.05,0,30,2,0,0,2,499.01
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,19,4,14,0,0,7,9.0,0,36,2,0,0,4,69.8
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,19,5,1,0,0,0,0,0,24,2,0,0,2,61.62
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,20,1,1,0,0,0,0,0,12,3,0,0,0,0
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,20,2,0,0,0,0,0,0,15,3,0,0,0,19.61
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,20,3,5,0,0,3,5.81,0,24,2,0,0,1,70.34
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,20,4,4,0,0,5,4.8,0,27,2,0,0,2,95.62
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,20,5,2,0,0,1,2.65,0,22,2,0,0,1,41.82
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,20,6,2,0,0,2,3.1,0,5,2,0,0,1,8.72
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,21,2,0,0,0,0,0,0,15,4,0,0,1,34.54
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,21,3,9,3,0,6,5.09,0,24,2,0,0,3,61.62
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-1,d941ad82dfc8,21,4,5,0,0,3,2.65,0,26,2,0,0,2,13.58
