board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,6,3,18,0,0,4,4.5,0,35,2,0,0,10,187.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,6,4,25,4,0,6,13.68,0,38,2,0,0,9,95.95
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,6,5,25,0,0,9,6.92,0,32,2,0,0,4,136.97
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,6,6,2,0,0,1,0,0,7,2,0,0,0,15.53
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,6,7,2,0,0,3,1.55,0,4,2,0,0,0,3.54
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,0,6,0,0,0,0,0,15,2,0,0,2,104.45
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,1,27,27,1,12,31.69,6.67,33,2,0,0,1,90.26
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,2,13,0,0,7,4.32,0,45,2,0,0,7,188.11
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,3,8,0,0,6,4.5,0,33,2,0,0,2,78.22
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,4,24,0,0,6,20.35,0,33,2,0,0,8,118.16
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,5,19,0,0,3,1.92,0,35,2,0,0,10,148.9
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,6,2,0,0,0,0,0,8,2,0,0,0,7.07
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,7,7,4,0,0,1,3.1,0,4,2,0,0,0,19.01
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,0,2,0,0,0,0,0,11,2,0,0,0,25.29
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,1,9,9,0,7,17.97,25.34,23,2,0,0,3,73.42
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,2,14,0,0,4,4.92,0,32,2,0,0,4,116.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,3,8,0,0,4,4.17,0,24,2,0,0,3,128.62
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,4,9,0,0,2,1.12,0,22,2,0,0,2,92.13
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,5,14,0,0,2,2.25,0,22,2,0,0,3,116.93
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,6,2,0,0,0,0,0,7,2,0,0,0,4.23
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,8,7,3,0,0,0,0,0,3,2,0,0,0,9.83
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,0,1,0,0,0,0,0,7,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,1,4,0,0,1,0,0,14,2,0,0,0,33.79
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,2,7,0,0,0,0,0,16,2,0,0,0,53.43
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,3,4,0,0,1,0.96,0,14,2,0,0,0,10.89
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,4,2,0,0,0,0,0,11,2,0,0,0,56.27
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,5,6,0,0,0,0,0,11,2,0,0,1,21.87
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,6,2,0,0,0,0,0,5,2,0,0,0,20.13
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,395dea251007,9,7,1,0,0,0,0,0,1,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,0,1,0,0,0,0,0,9,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,2,6,0,0,0,0,0,12,2,0,0,0,67.66
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,3,8,0,0,0,0,0,13,2,0,0,0,35.82
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,4,2,0,0,0,0,0,12,2,0,0,0,48.66
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,5,2,0,0,0,0,0,7,2,0,0,2,38.76
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,6,4,0,0,2,2.25,0,5,2,0,0,0,9.2
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,0,7,1,0,0,0,0,0,1,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,0,8,0,0,1,3.27,0,19,2,0,0,1,48.48
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,1,16,0,0,4,5.39,0,25,2,0,0,2,65.08
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,2,0,0,0,0,0,0,26,2,0,0,1,114.05
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,3,0,0,0,0,0,0,26,2,0,0,1,15.32
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,4,7,7,0,7,14.91,0,27,2,0,0,2,118.12
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,1,5,13,5,0,7,12.21,0,19,2,0,0,4,102.09
