board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,0,8,0,0,2,4.83,0,19,2,0,0,1,50.08
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,1,15,0,0,4,5.39,0,25,2,0,0,1,99.07
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,2,0,0,0,0,0,0,26,2,0,0,0,17.9
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,3,0,0,0,0,0,0,27,2,0,0,0,30.42
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,4,7,7,0,7,14.91,0,27,2,0,0,1,53.69
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,5,13,5,0,7,12.21,0,19,2,0,0,3,136.5
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,6,3,0,0,0,0,0,8,2,0,0,0,17.79
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,1,7,3,0,0,0,0,0,2,2,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,0,7,0,0,3,6.05,0,26,2,0,0,8,201.28
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,1,10,0,0,4,5.38,0,33,2,0,0,6,103.44
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,2,2,0,0,0,0,0,34,2,0,0,2,65.26
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,3,0,0,0,0,0,0,34,2,0,0,2,141.0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,4,15,7,0,9,16.95,0,36,2,0,0,4,281.22
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,5,16,5,0,8,12.72,0,26,2,0,0,7,153.89
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,6,1,0,0,1,1.12,0,10,2,0,0,0,6.1
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,2,7,5,0,0,1,1.39,0,5,2,0,0,1,4.97
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,0,16,0,0,0,0,0,25,2,0,0,6,117.38
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,1,14,0,0,0,0,0,31,2,0,0,4,139.24
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,2,3,0,0,0,0,0,34,2,0,0,1,78.62
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,3,0,0,0,0,0,0,31,2,0,0,4,143.82
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,4,22,0,0,2,7.21,0,36,2,0,0,6,246.03
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,5,10,0,0,4,3.64,0,25,2,0,0,4,80.34
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,6,8,0,0,0,0,0,14,2,0,0,2,111.08
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,3,7,4,0,0,1,1.12,0,7,2,0,0,1,67.16
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,0,10,0,0,0,0,0,20,2,0,0,2,123.45
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,1,11,0,0,0,0,0,26,2,0,0,4,135.35
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,2,2,0,0,0,0,0,27,2,0,0,3,142.45
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,3,0,0,0,0,0,0,24,2,0,0,1,37.85
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,4,8,0,0,2,1.12,0,26,2,0,0,2,97.93
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,5,3,0,0,0,0,0,19,2,0,0,1,19.77
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,6,1,0,0,0,0,0,10,2,0,0,0,9.41
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,4,7,2,0,0,1,1.98,0,5,2,0,0,0,11.57
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,0,5,0,0,0,0,0,18,2,0,0,4,65.04
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,1,13,13,0,7,12.8,0,28,2,0,0,2,65.43
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,2,17,3,0,4,6.37,0,38,2,0,0,7,109.45
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,3,17,0,0,5,7.55,0,30,2,0,0,6,124.39
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,4,7,4,0,4,8.25,0,28,2,0,0,5,97.01
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,5,15,0,0,3,2.25,0,22,2,0,0,2,115.99
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,6,4,0,0,0,1.75,0,8,2,0,0,0,7.09
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,5,7,2,0,0,0,1.75,0,4,2,0,0,0,0.02
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,0,4,0,0,0,0,0,17,2,0,0,2,134.97
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,1,18,18,0,9,7.36,1.99,27,2,0,0,4,59.12
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,2,27,4,0,5,13.72,0,43,2,0,0,11,264.76
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,3,18,0,0,3,3.38,0,35,2,0,0,5,192.25
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,4,25,4,0,6,13.68,0,38,2,0,0,8,169.86
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,5,24,0,0,9,8.24,0,32,2,0,0,6,169.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,6,2,0,0,1,0,0,7,2,0,0,0,16.36
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,6,7,2,0,0,3,1.55,0,4,2,0,0,0,17.57
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,0,6,0,0,0,0,0,14,2,0,0,1,113.43
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,1,27,27,1,12,31.69,6.67,33,2,0,0,0,103.49
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,2,12,0,0,10,5.95,0,44,2,0,0,9,188.56
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,3,8,0,0,4,3.38,0,34,2,0,0,8,98.81
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,4,24,0,0,7,20.35,0,33,2,0,0,7,116.3
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,5,19,0,0,2,3.04,0,34,2,0,0,11,141.64
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,6,2,0,0,0,0,0,8,2,0,0,0,10.99
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,7,7,4,0,0,1,3.1,0,4,2,0,0,0,12.9
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,0,2,0,0,0,0,0,11,2,0,0,2,54.76
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,1,9,9,0,7,17.97,25.34,23,2,0,0,1,27.05
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,2,14,0,0,3,3.38,0,32,2,0,0,5,127.81
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,3,8,0,0,4,4.17,0,26,2,0,0,3,81.93
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,4,9,0,0,2,1.12,0,22,2,0,0,4,71.65
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,5,14,0,0,3,2.25,0,22,2,0,0,4,99.94
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,6,2,0,0,0,0,0,7,2,0,0,0,0.6
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,8,7,3,0,0,0,0,0,3,2,0,0,0,12.31
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,0,1,0,0,0,0,0,7,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,1,4,0,0,1,0,0,14,2,0,0,0,45.4
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,2,7,0,0,0,0,0,16,2,0,0,1,32.08
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,3,4,0,0,1,0.96,0,14,2,0,0,0,21.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,4,2,0,0,0,0,0,11,2,0,0,0,72.67
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,5,6,0,0,0,0,0,11,2,0,0,0,26.95
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,6,2,0,0,0,0,0,5,2,0,0,0,17.95
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-3,36cd254f05eb,9,7,1,0,0,0,0,0,1,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,0,1,0,0,0,0,0,9,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,1,0,0,0,0,0,0,11,2,0,0,1,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,2,6,0,0,0,0,0,12,2,0,0,0,22.47
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,3,8,0,0,0,0,0,13,2,0,0,0,49.65
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,4,2,0,0,0,0,0,12,2,0,0,0,28.22
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,5,2,0,0,0,0,0,7,2,0,0,0,43.11
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,6,4,0,0,2,2.25,0,5,2,0,0,0,30.64
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,0,7,1,0,0,0,0,0,1,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,0,8,0,0,2,3.27,0,19,2,0,0,4,76.55
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,1,15,0,0,4,6.96,0,25,2,0,0,3,79.79
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,2,0,0,0,0,0,0,26,2,0,0,2,153.32
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,3,0,0,0,0,0,0,26,2,0,0,0,114.54
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,4,7,7,0,7,14.91,0,27,2,0,0,1,114.59
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,5,13,5,0,7,12.21,0,19,2,0,0,3,151.91
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,6,3,0,0,0,0,0,8,2,0,0,0,27.07
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,1,7,3,0,0,0,0,0,2,2,0,0,0,4.8
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,0,7,0,0,3,6.05,0,26,2,0,0,5,59.33
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,1,10,0,0,4,5.38,0,33,2,0,0,7,184.16
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,2,2,0,0,0,0,0,34,2,0,0,0,23.72
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,3,0,0,0,0,0,0,33,2,0,0,1,105.94
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,4,15,7,0,8,16.95,0,36,2,0,0,4,231.83
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,5,16,5,0,8,12.72,0,26,2,0,0,3,152.88
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,6,1,0,0,1,1.12,0,10,2,0,0,3,28.36
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,2,7,5,0,0,1,1.39,0,5,2,0,0,2,11.03
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,3,0,16,0,0,0,0,0,25,2,0,0,6,107.54
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,3,1,12,0,0,0,0,0,31,2,0,0,8,142.22
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-7,e208505bce1a,3,2,3,0,0,0,0,0,34,2,0,0,3,55.14
